AuthorID,Author,Date,Content,Attachments,Reactions
"404425549704986644","ProgrammaticallyPull#1713","19-Nov-21 01:13 AM","__**Ban Wave for Accounts In Violation of Our TOS**__
@Lunacian 

Today, we regret to report that we have banned ~24,000 Axies across ~10,000 Ronin accounts. To reiterate, any attempts to alter the devices you play the game from are a clear violation of our terms of service.  We will continue to work hard to protect the efforts of the millions of Lunacians who honestly contribute to our community.","","Fire5_Orange (1),AxieYes (1),PetTheAxie (1),Prism (1),BongoAxie (1),AxieLove (1),Axie_Kotaro (1),🚀 (1),🇫 (1),😱 (1),Strawberry_Kappa (1),Kappa (1),BongoAxie2 (1),🇬🇹 (1),333_laugh (1),🇵🇭 (1),😄 (1),👍 (1),🇲🇽 (1),150831 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","19-Nov-21 02:04 PM","Quick reminder that the terms of use also cover abuse of in-game bugs. 

If you discover a bug the correct approach is to report it in #📝｜feedback and we will take a look at it.

If you need support please use https://support.axieinfinity.com","","333_love (1),AxieLove (1),HaroldCringe (1),PetTheAxie (1),Axie_5sunglass (1),😢 (1),🇲🇦 (1),💯 (1),💵 (1),👀 (1),Axie_6kiss (1),👿 (1),Axie1_Ginger (1),150831 (1),This (1),Axie1_Puff (1),Upvote (1),Luna (1),Downvote (1),Sticker_Bird (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","19-Nov-21 08:28 PM","@everyone @Lunacian","https://cdn.discordapp.com/attachments/414758518101639188/911231527998881832/unknown.png","HaroldCringe (1),This (1),AxieYes (1),🇪🇸 (1),Kappa (1),ThinkThink (1),333_love (1),🇧🇷 (1),🤡 (1),🇵🇭 (1),👍 (1),🇻🇳 (1),Axie_5sunglass (1),💩 (1),🇮🇩 (1),🇳🇱 (1),🇬🇷 (1),SmallLovePotion (1),Salt (1),👀 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","21-Nov-21 04:25 PM","We know everyone is waiting for some news regarding the latest ban wave.

We are currently looking even deeper into the numbers to avoid any chance of false-positives, and considering the length of the bans. 

Expect more details on Monday.","","👌 (1),💯 (1),🇵🇭 (1),Salt (1),Ronin (1),PetTheAxie (1),LeekSpin (1),333_laugh (1),🐼 (1),333_roll (1),🤩 (1),🙏 (1),FlappyAxie (1),AxieLove (1),🇴 (1),🇰 (1),333_thug (1),AxieYes (1),Axie_gif1 (1),Axie_a5Beast (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","23-Nov-21 12:31 AM","__**Ban Wave 11/19 Update**__

@Lunacian @everyone 

**Key Points**
• 18,505 Axies were banned as a result of multiple account abuse.
• We modified the ban terms over the weekend upon discovering an error in our detection algorithms.
• We've updated the TOS to make the rules around multi-accounting more clear.

Over the weekend, we banned 18,505 Axies that were involved in systematic abuse of the multiple accounts rule. This involved situations where one human was playing and earning in-game resources on multiple Axie game accounts over a 24 hour period. This type of abuse is harmful to the economy and community-- we collectively must work to hold each other accountable to our rules.

For example, scholarship leaders should actively work to ensure that scholars are not misrepresenting themselves and that each scholar only has access to one account. Some actions that can be taken to prevent this include scholarship applications that quiz applicants on the Axie terms of service, and video interviews.

Upon re-examination of the data this weekend, **we discovered a error in our detection algorithms causing some innocent Axies to get banned.** These Axies alongside other Axies that were sold on the marketplace prior to this detection wave have all been unbanned.

We also recognize that some of the banned Axies belong to well meaning-managers who are still learning how to best screen scholars. **The bans in this wave have been reduced to 90 days** which we believe gives managers a strong incentive to ensure that scholars are only playing on one in-game account. 

Our Terms of Service  have been updated to make these rules clearer <https://axieinfinity.com/terms/>.  Please consider these Terms of Service carefully, as future ban waves will be less forgiving.

We know this affects a lot of you, and appreciate your continued support.  Let’s work together as a community to ensure a fair gaming environment for all players and promote continuous healthy growth.","https://cdn.discordapp.com/attachments/414758518101639188/912379798465167381/Announcement_Banner_13.png","👀 (1),🇵🇭 (1),🇻🇪 (1),🇦🇷 (1),SmallLovePotion (1),❤️‍🩹 (1),BongoAxie (1),🇲🇽 (1),Axie_5sunglass (1),This (1),PetTheAxie (1),HaroldCringe (1),🤦‍♂️ (1),🇵🇪 (1),🇨🇴 (1),😩 (1),😂 (1),🇧🇷 (1),🇻🇳 (1),🇷 (1)"
"404425549704986644","ProgrammaticallyPull#1713","24-Nov-21 03:02 AM","__**Breeding Event for the Ten Millionth Axie**__
@Lunacian @here

Hey Trainers, we have some very exciting news! In the upcoming days, the ten millionth Axie will be born. We want to celebrate with a Breeding event. The trainer who breeds the ten millionth Axie will win a Tanuki Mystic land item. Per our TOS, no automation will be allowed. Any violation of the TOS will result in all Axies in the offending account and connected accounts being banned and the trainer being disqualified from the event. Please review our TOS at https://axieinfinity.com/terms prior to the Breeding event. Below is also a snippet of the TOS which refers to the rules for a breeding event.

(5) you will not access the Site, the App and the Smart Contracts through automated and non-human means, whether through a bot, script or otherwise. Except as expressly mentioned herein;
<snip>
Breeding, EXCEPT when there is a breeding event happening. Axie Infinity will announce these events at least 1 week in advance on Discord and Twitter. Interacting with the breeding smart contracts directly during breeding events is expressly prohibited.

To be clear, this one week advance notice is a warning that you should disable your automated breeding before Axie 10M is born. If you cannot monitor your automation until Axie 10M is born you should disable it now.

Land Item: https://marketplace.axieinfinity.com/item/m15b/18/","https://cdn.discordapp.com/attachments/414758518101639188/912780043955081246/m15b.png","⛑️ (1),📧 (1),🥺 (1),💯 (1),😃 (1),🙉 (1),This (1),Fire4_Purple (1),🇻🇳 (1),SLPbounce (1),🥔 (1),333_thug (1),AxieYes (1),🇨🇺 (1),axie_sleep (1),Axie_Eye_Skyleft (1),🔌 (1),SmallLovePotion (1),🇧🇷 (1),🤖 (1)"
"404425549704986644","ProgrammaticallyPull#1713","24-Nov-21 03:02 AM","","https://cdn.discordapp.com/attachments/414758518101639188/912780135344787527/unknown.png","Axie_Cheers (1),📈 (1),🤖 (1),🇧🇴 (1),🍤 (1),🍆 (1),AxieYes (1),Axie1_Ginger (1),🔥 (1),AxieLove (1),333_love (1),BongoAxie2 (1),🇻🇳 (1),celebrate (1),Axie_Golden_Egg (1),BongoAxie (1),333_laugh (1),🥇 (1),🇵🇭 (1),🇪🇸 (1)"
"275684671122309120","Sensei Odin#0413","24-Nov-21 09:15 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://twitch.tv/baronar :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","HaroldCringe (1),🇵🇭 (1),🤣 (1),❓ (1),🇵🇪 (1),AxieYes (1),😝 (1),🇩🇴 (1),👀 (1),🇨🇱 (1),🖕 (1),axie_b2Unko (1),150831 (1),🇻🇳 (1),AxieLove (1),👋 (1),Strawberry_Kappa (1),🇮🇩 (1),axie_3kotaro (1),🇲🇦 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","25-Nov-21 10:27 PM","https://twitter.com/AxieInfinity/status/1463876867245625346?s=20","","AxieYes (1),Team_Jihoz (1),🐔 (1),😆 (1),This (1),🦕 (1),AxieLove (1),❤️ (1),💩 (1),😩 (1),🤑 (1),💸 (1),BongoAxie (1),HaroldCringe (1),🚀 (1),Chonker (1),🇲🇪 (1),🇵🇭 (1),🇬🇷 (1),💲 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","03-Dec-21 11:28 PM","https://twitter.com/axieinfinity/status/1466791454521630724?s=21","","👍 (1),💪 (1),🥂 (1),This (1),AxieYes (1),SmallLovePotion (1),AxieInfinityShard (1),✨ (1),Team_Jihoz (1),Axie_Stage1 (1),Axie_Puff (1),Salt (1),🇵🇭 (1),Team_Psycheout (1),Axie_Leek (1),HaroldCringe (1),ThinkThink (1),😋 (1),axie_b2Unko (1),WrappedOriginAxie (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","04-Dec-21 07:33 AM","https://twitter.com/AxieInfinity/status/1466913351682899968?s=20","","🇲🇽 (1),🇵🇭 (1),😛 (1),🍉 (1),AxieYes (1),Fire5_Orange (1),🦃 (1),HaroldCringe (1),Axie_6kiss (1),📢 (1),😭 (1),👀 (1),333_giggle (1),This (1),🇸 (1),🇱 (1),🇵 (1),SmallLovePotion (1),Axie_a3Bird (1),axie_3kotaro (1)"
"404425549704986644","ProgrammaticallyPull#1713","04-Dec-21 11:57 AM","__**Axie 10M Has Been Born**__
@here

Axie 10M has been born! 
It has been an exciting journey, and we want to take a minute to appreciate how far we have come as a community. Earlier this year, we measured Axies in the thousands. Now we measure them in the millions. Every day we continue to grow, and we can only imagine where we will be this time next year. We will take the next 24 hours to validate, and then the winner will be announced.","","🇦🇷 (1),❗ (1),🥲 (1),🤪 (1),Fire5_Orange (1),AxieYes (1),AxieLove (1),🇫 (1),😩 (1),🤦‍♂️ (1),🐳 (1),🇦🇺 (1),🇧🇷 (1),🇸 (1),🇵🇭 (1),Axie_Eye_Sky (1),poggies (1),👑 (1),🇵🇪 (1),POGGERS (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","04-Dec-21 12:22 PM","__**Axie Creator Cup!**__

The Axie Creator Cup is live!

English stream: <http://twitch.tv/zyoritv>

PH stream: <https://facebook.com/AxieInfinity>","https://cdn.discordapp.com/attachments/414758518101639188/916545040782872606/FFvGmr6WQAM38UC.jpeg","AxieYes (1),HaroldCringe (1),🇸 (1),💩 (1),🇱 (1),🇵 (1),SmallLovePotion (1),🇵🇭 (1),🇧 (1),🇴 (1),🇹 (1),🇺🇾 (1),🇲🇽 (1),🤡 (1),Kappa (1),ThinkThink (1),😡 (1),👀 (1),👍 (1),💪 (1)"
"404425549704986644","ProgrammaticallyPull#1713","05-Dec-21 03:20 PM","__**Axie 10M**__

Congratulations to Ric.fish for breeding Axie 10M and winning a mystic land item! We asked Ric.fish to share his thoughts:

""I want to say that I'm very grateful for being part of this community that has changed so many lives, including mine, during these times of uncertainty.

We are all of crucial importance in this movement, and now it is our time to help others and give back. 

WAGMI""

Thank you, Ric.fish, and everyone who participated in this breeding event. As Axie grows, the community will always be the most important.","https://cdn.discordapp.com/attachments/414758518101639188/916952178235695124/10m_axie_reward_copy.png","👍 (1),💪 (1),♥️ (1),🥳 (1),🥂 (1),AxieYes (1),This (1),🤑 (1),333_love (1),SmallLovePotion (1),✨ (1),BongoAxie2 (1),✌️ (1),🍇 (1),🇩 (1),AxieInfinityShard (1),Axie_Stage1 (1),Axie_5sunglass (1),BongoAxie (1),🇵🇭 (1)"
"275684671122309120","Sensei Odin#0413","08-Dec-21 09:05 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://twitch.tv/baronar :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","poggies (1),PB_pog (1),POGGERS (1),POGGERS (1),POGGERS (1),pog (1),Poggers (1),Poggies (1),PogOrangutan2 (1),🥵 (1),PetTheAxie (1),Poggers (1),POGSLIDE (1),🇦🇷 (1),SmallLovePotion (1),😔 (1),This (1),pepoThumb (1),🇨🇳 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","08-Dec-21 10:48 AM","__**Breeding Fee Update**__

@everyone 

In 24 hours we will update the breeding fee! 

• The SLP cost per breed will triple. 
• The AXS cost per breed will be halved to 0.5 AXS.

Read about the principles and factors we used and examined when making this important decision 👇 

https://axie.substack.com/p/breedingfee","","👀 (1),Axie_Eye_Skyleft (1),❤️ (1),🇼 (1),BongoAxie2 (1),💗 (1),🤝 (1),AxieYes (1),🤨 (1),333_love (1),Axie_a3Bird (1),🤣 (1),😍 (1),333_thug (1),🍇 (1),👍 (1),150831 (1),🤩 (1),🇪🇦 (1),🇵🇭 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Dec-21 12:53 AM","https://twitter.com/AxieInfinity/status/1468624405249105927?s=20","","🍇 (1),🇲🇽 (1),🇧🇷 (1),Axie_Leek (1),🇵🇭 (1),333_thug (1),PetTheAxie (1),🇪🇸 (1),🇪 (1),🇹 (1),🇫 (1),🇦 (1),Ⓜ️ (1),AxieLove (1),🇧 (1),🅾️ (1),🅱️ (1),🇴 (1),🤪 (1),Axie1_Puff (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Dec-21 01:37 AM","We have sent out an email related to the Axie Fireside Chat from no-reply@axieinfinity.com

That is a real email! We will be experimenting with sending more emails like this in the future to keep you all better up to date with our initiatives!","https://cdn.discordapp.com/attachments/414758518101639188/918194701792845824/unknown_-_2021-12-08T133710.396.png","👀 (1),Axie_a2Reptile (1),✍️ (1),BongoAxie (1),♥️ (1),Ronin (1),333_thug (1),🇱 (1),🇦 (1),🇳 (1),🇵🇭 (1),🇩 (1),AxieYes (1),Axie_Leek (1),🍴 (1),🇦🇷 (1),👍 (1),🍇 (1),🇮🇷 (1),HaroldCringe (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Dec-21 01:48 AM","https://twitter.com/AxieInfinity/status/1468638590318088202?s=20","","💯 (1),♥️ (1),👍 (1),HaroldCringe (1),🇭 (1),🅰️ (1),🇹 (1),🇩 (1),🇴 (1),🇬 (1),Fire4_Purple (1),👏 (1),Kappa (1),🇵🇭 (1),🍇 (1),This (1),Fire1_White (1),🤍 (1),🍞 (1),🧈 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Dec-21 04:57 AM","**Developer Insights: Long Term Thinking With Axie Infinity**

@everyone 

It was great to see the positive responses from the community regarding yesterday’s breeding fee announcement. 

A large portion of our community is new to crypto and only a very tiny fraction of you were with us during the hard times of the Bear market of 2018 & 2019. Education is more important than ever!

We’ve put together a post to explain some of our thoughts around Axie utility, the future of the in-game economy, and how we can build the best ecosystem possible together.

Read it 👇 

https://axie.substack.com/p/missionaries","","Fire5_Orange (1),👍 (1),AxieYes (1),🇳🇱 (1),🇲🇦 (1),🇦🇷 (1),Axie_Eye_Skyleft (1),Axie_Eye_Sky (1),🇲🇾 (1),💕 (1),Axie_Eye (1),AxieLove (1),📈 (1),🧑‍🎄 (1),🇷 (1),SmallLovePotion (1),🍇 (1),Axie_Portrait (1),🇾 (1),↗️ (1)"
"404425549704986644","ProgrammaticallyPull#1713","09-Dec-21 11:00 AM","__**Breeding Fee Adjustment Live**__

@here

The breeding fee change has been deployed! Below is the cost of SLP per parent.","https://cdn.discordapp.com/attachments/414758518101639188/918336251373953024/Screen_Shot_2021-12-08_at_10.png","AxieInfinityShard (1),333_love (1),SLPbounce (1),👀 (1),AxieYes (1),BongoAxie (1),This (1),🇵🇭 (1),Axie_Leek (1),HaroldCringe (1),🧐 (1),Axie_Eye (1),🙈 (1),BongoAxie2 (1),SmallLovePotion (1),Team_Trung (1),✅ (1),🇲🇦 (1),💕 (1),Axie_Cheers2 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Dec-21 11:27 AM","https://twitter.com/AxieInfinity/status/1468781247145123840?s=20","","🫀 (1),👀 (1),This (1),🇲🇽 (1),🇵🇭 (1),🇨🇦 (1),AxieLove (1),Axie_5sunglass (1),✅ (1),FlappyKotaro (1),BongoAxie2 (1),BongoAxie (1),🧈 (1),SmallLovePotion (1),LeekSpin (1),Team_Trung (1),🍞 (1),🇺🇸 (1),Ronin (1),❤️ (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","10-Dec-21 08:04 AM","__**December Development Update**__

@everyone 

Our December Development Update is live! There are leeks inside :LeekSpin: 

**Key Points**
🤝 We are approaching 3 million community members and seeing record breaking usage of all of our products.
:BongoAxie2: In response to this growth, we are investing heavily into growing our dedicated team and leveraging the many contributions of the community.
:Axie_Parasite: Battles, Land, and Origin are rapidly evolving, both in response to your feedback and new game engineering talent!

Read now 👇 

https://axie.substack.com/p/dec2021","","🚀 (1),🇲🇾 (1),AxieYes (1),🥵 (1),🇷 (1),333_giggle (1),🇲🇦 (1),🇾 (1),😆 (1),🇦🇷 (1),🙇‍♂️ (1),🇦 (1),👀 (1),🇳 (1),Fire5_Orange (1),❤️ (1),HaroldCringe (1),🇪🇸 (1),🇨🇺 (1),🇵🇭 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","10-Dec-21 11:10 PM","The stream is live for our first Axie Fireside with @Zyori👗🌸🎀 & @brycent 👑🚀🚀 

The roundtable discussion is live! 

https://www.twitch.tv/axieinfinity 

@DAVEvsAXIE & Titonewfound will be our first guests!","","❤️ (1),🥂 (1),👍 (1),💪 (1),AxieYes (1),Team_Jihoz (1),🥳 (1),This (1),🚀 (1),👼 (1),SmallLovePotion (1),AxieInfinityShard (1),Axie_Leek (1),Axie_Stage1 (1),Ronin (1),👌 (1),🇵🇭 (1),Axie_5sunglass (1),👁️ (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","11-Dec-21 03:56 AM","__**AxieChat Ronin Validator**__

We’re excited to announce the launch of our first Axie community-run Ronin validator node by AxieChat!

Read their full announcement here: https://axiechat.medium.com/axiechat-community-node-4197d8bb4753

This is the first step in ensuring that Ronin is owned, operated, and validated by the community that loves it.

Recently, the AxieChat team submitted an impressively comprehensive proposal to the existing validators to host a community-sponsored node.  It's becoming clear that in groups like AxieChat, and others, that our community has reached a stage of maturity where we can continue this process of empowering the community to provide and maintain core infrastructure for our ecosystem.

We anticipate further demand from our community to help validate Ronin. Today signifies a step closer to a more open and community-led future for the network. We’re working on building out a structured process for reviewing and on-boarding more validators from the community. This will be a multi-step process and we're beyond excited to travel this road with you!","","LeekSpin (1),BongoAxie2 (1),Axie_Eye_Skyleft (1),🇦🇷 (1),333_thug (1),SmallLovePotion (1),🇹 (1),🇮 (1),🇷 (1),🇰 (1),💯 (1),Ronin (1),4️⃣ (1),🍇 (1),AxieInfinityShard (1),3️⃣ (1),BloomingLeek (1),HaroldCringe (1),💩 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","14-Dec-21 11:33 AM","https://twitter.com/AxieInfinity/status/1470597707752480770?s=20","","🇦🇷 (1),💪 (1),♥️ (1),Axie_Parasite (1),AxieInfinityShard (1),misakifastbongo (1),BongoAxie2 (1),Axie_5sunglass (1),FlappyAxie (1),🇵🇭 (1),🤔 (1),Team_Psycheout (1),💩 (1),🇲🇦 (1),AxieYes (1),🇨🇺 (1),🇻🇳 (1),🇹🇭 (1),SmallLovePotion (1),🇮🇩 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","14-Dec-21 04:11 PM","@everyone @Lunacian 

**Extending This Season 2 Weeks**

Recently we have received reports of cheating in the arenas, and after a detailed investigation, we have confirmed these reports to be true. We have since identified the source of the cheat and resolved the issue.

The cheat allowed players to see what cards their opponent had played after pressing end turn. This gave cheaters a clear advantage over any player that did not run out the clock on each turn.

We do not believe this cheat was widely used, but have taken action to preserve the integrity of game. 

Because we are so close to the end of the season, we have decided to extend the season by two weeks. Season 19 will now end on January 4th, 2022. This extension allows trainers adequate time to achieve their correct rank.

Thanks for understanding, and good luck with your push for the extended season!","","👀 (1),😮‍💨 (1),👌 (1),🍇 (1),333_love (1),This (1),🤣 (1),SmallLovePotion (1),333_giggle (1),333_thug (1),420_musk (1),Axie_a2Reptile (1),Fire1_White (1),BongoAxie2 (1),Fire3_Blue (1),333_laugh (1),👍 (1),Fire5_Orange (1),Axie_6kiss (1),HaroldCringe (1)"
"275684671122309120","Sensei Odin#0413","15-Dec-21 09:03 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://twitch.tv/baronar :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","poggies (1),pog (1),POGGERS (1),PoggersPls (1),🇦🇷 (1),Poggies (1),Poggers (1),🇲🇦 (1),HyperOmegaPoggers (1),HyperOmegaPoggers (1),🇵🇭 (1),Poggers (1),Sticker_Plant (1),PogSpin (1),poggers (1),HyperOmegaPoggers (1),💕 (1),GachiPoggers (1),poggerscreep (1),Kappa (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","17-Dec-21 12:22 AM","Last night we released an update to the marketplace!

• Save search filters ✨
• Genetic purity percentage filter 🧪
• Exclude parts from search ❌

There will be many more upgrades and updates to the marketplace over time-- enjoy!

https://marketplace.axieinfinity.com/","","🇦🇷 (1),Fire5_Orange (1),AxieYes (1),🥰 (1),👍 (1),🇵🇭 (1),😛 (1),ThinkThink (1),Fire3_Blue (1),150831 (1),SLPbounce (1),333_love (1),misakifastbongo (1),🧪 (1),😄 (1),Axie_Eye_Skyleft (1),HaroldCringe (1),Axie_Eye_Sky (1),AxieInfinityShard (1),SmallLovePotion (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","17-Dec-21 10:01 AM","We are closely monitoring the situation on the ground in the Philippines which is being ravaged by a typhoon.

There are community leaders and guilds that are stepping up to lead and coordinate relief efforts. 

To our brothers and sisters in PH, we are going to get through this as a community, together.

Here's 1 initial effort from YGG: <https://twitter.com/YieldGuild/status/1471664498066952194?s=20>.

We expect there may be more community efforts developing.","","333_love (1),AxieLove (1),🇦🇷 (1),🎉 (1),🇵 (1),👈 (1),🇭 (1),Prism (1),🇲🇦 (1),ComeAgain (1),💯 (1),✨ (1),150831 (1),Sticker_Kotaro (1),🇧🇷 (1),🥺 (1),⛈️ (1),🙏 (1),🇵🇭 (1),♥️ (1)"
"404425549704986644","ProgrammaticallyPull#1713","20-Dec-21 07:01 AM","__**Contest: Axie Themed Ornament For This Holiday!**__

For this holiday, we want to see your creativity overflowing in our social media!

How to participate:

- Create an Axie Themed Ornament 
- Post a picture of your Axie Themed Ornament on Discord at #ornament-contest
- Post a picture of your Axie Themed Ornament on Twitter with hashtag #AxieOrnamentContest
- Tag @AxieInfinity (https://twitter.com/AxieInfinity) on your Twitter post entry

What should the picture include:

- The picture must have a sign that says ""#AxieOrnamentContest + Your name on Discord""

Prizes: 

- 1st 4 AXS + Ginger Snowglobe (Land Item)
- 2nd 2 AXS 
- 3rd 1 AXS
- Secret Categories (There are 6 categories): 0.5 AXS

Please do not do any kind of photo editing on your entry. This is a crafting contest, not a digital art contest.

Contest entries will close when this timer hits 0 [December 25,2021] (https://www.tickcounter.com/countdown/2941870/contest-axie-themed-ornament-for-this-holiday)

The winners will be chosen by members of the staff and announced here on Discord this December 30, 2021.

Edit 1: A reminder this is a crafting contest (do it yourself), not a digital contest. You can use any material you like but you must make a physical item.","","Axie_5sunglass (1),PetTheAxie (1),🥳 (1),AxieYes (1),😫 (1),Sad_Ginger (1),🇲🇽 (1),🇬 (1),🇷 (1),🇵 (1),🇪 (1),AxieLove (1),🍇 (1),axiesweat (1),333_love (1),BongoAxie2 (1),👍 (1),This (1),🇻🇳 (1),🇵🇭 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","20-Dec-21 08:57 PM","**__Energy System update__**

We have noticed players 'juggling' Axies from one account to the next with the goal to increase their energy amount.  This goes against our terms of service. 

We have updated the Energy System so that Axies that are gifted or bought no longer count towards extra energy the same day as they are acquired. 

Banned Axies will no longer be counted towards extra energy in-game. 

For absolute clarity: Extra energy based on Axie ownership will be updated at 00:00 UTC (server reset) each day.","","👌 (1),💯 (1),333_love (1),🇴 (1),🇰 (1),👍 (1),333_laugh (1),BongoAxie2 (1),🇸 (1),🇱 (1),SLPbounce (1),🇵 (1),axiesweat (1),AxieLove (1),axie_egg (1),BongoAxie (1),420_musk (1),🇵🇭 (1),HaroldCringe (1),This (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","20-Dec-21 10:13 PM","P.S.
This will reduce SLP gain from cheaters.","","Axie_Leek (1),🍇 (1),Kappa (1),Axie_6kiss (1),HaroldCringe (1),👀 (1),Strawberry_Kappa (1),FlappyAxie (1),333_love (1),💯 (1),BloomingLeek (1),333_laugh (1),BongoAxie2 (1),333_komaru (1),333_cry (1),BongoAxie (1),AxieYes (1),💩 (1),333_giggle (1),🚭 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","23-Dec-21 03:23 PM","__**Marketplace Upgrade**__

@here 

We're delighted to launch another upgrade to the marketplace!

• We've added a filter for Holiday parts! Find the perfect holiday gift for your friends and loved ones 🎄 
• Stop selling your limited edition Japanese Axies for floor prices! There's now a Japanese part filter to remind the community that these can never be bred again :BongoAxie: 
• We've made some performance upgrades and minor UI fixes 💻 

Check the changes out 👇 

<https://marketplace.axieinfinity.com/>","","Bongos (1),🇷 (1),🇾 (1),👌 (1),🇦 (1),🇦🇷 (1),333_cry (1),HaroldCringe (1),🇳 (1),333_love (1),BongoAxie2 (1),🇵🇭 (1),👀 (1),AxieYes (1),🇮🇩 (1),Axie_6kiss (1),👍 (1),150831 (1),AxieInfinityShard (1),333_roll (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","25-Dec-21 02:13 AM","https://twitter.com/axieinfinity/status/1474365911784112136?s=21","","🇵🇭 (1),🎄 (1),🇨🇦 (1),🇼 (1),🇪 (1),🇷 (1),🇴 (1),🇨 (1),🇰 (1),🇲🇦 (1),AxieInfinityShard (1),👯‍♂️ (1),🧜‍♀️ (1),🚀 (1),🇪🇸 (1),🪚 (1),❤️ (1),Axie_Cheers (1),👀 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","28-Dec-21 02:39 AM","__**USA Card Payments On Ronin!**__


Americans can now buy ETH, SLP on Ronin using card payments through Ramp Network!

Try it now 👇

<https://purchase.roninchain.com>","https://cdn.discordapp.com/attachments/414758518101639188/925095567443525642/FHooLWkWQAcUM3m.jpeg","333_thug (1),BongoAxie (1),❤️ (1),😛 (1),BongoAxie2 (1),🧪 (1),Fire5_Orange (1),333_love (1),👀 (1),🔨 (1),Axie1_Ginger (1),axie_4ginger (1),MatthewSmoke (1),BlobWave (1),Axie1_Kotaro (1),🇧🇻 (1),🇦🇷 (1),🇵🇭 (1),✨ (1),🇪 (1)"
"404425549704986644","ProgrammaticallyPull#1713","31-Dec-21 11:28 AM","__**Ornament Contest Winners**__

We are excited to share with you the winner of our holiday ornament contest! There were so many amazing and creative entries. Congratulations to all the winners and thank you to all the trainers who made submissions. You can see the winners at the link below. 👇

https://muriuwu.substack.com/p/axie-themed-ornament-contest-winners","","🎉 (1),🥳 (1),👍 (1),🎄 (1),🥂 (1),🚀 (1),AxieInfinityShard (1),AxieYes (1),AxieLove (1),SmallLovePotion (1),axie_4ginger (1),333_giggle (1),333_love (1),Axie_5sunglass (1),Axie_Golden_Egg (1),AXSgif (1),Axie_Eye (1),Axie_Eye_Left (1),Axie_Eye_Sky (1),Axie_Eye_Skyleft (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","31-Dec-21 11:12 PM","__**Land Dev Journal & Teaser!**__

@everyone @Lunacian @Land Owner 

Dear Lunacians,

The holidays are a time to reflect on the past year and look towards the future. In this spirit, we have a sneak-peak overview of our progress on land and our vision for its future. 

We appreciate your patience around Land, and think you’ll find that it was well worth the wait.  

We wish you and your families a happy new year! In 2022 we will accomplish and build amazing things, together 🤝 

https://axie.substack.com/p/landteaser","","💸 (1),AxieYes (1),✨ (1),Axie_Kotaro (1),🇸🇮 (1),AXSgif (1),Fire5_Orange (1),🇵🇭 (1),🇩🇪 (1),🇵🇪 (1),PetTheAxie (1),❤️ (1),🇨🇦 (1),Axie1_Puff (1),🇻🇳 (1),Axie_Stage1 (1),420_musk (1),Axie_stage2 (1),Fire2_Teal (1),📈 (1)"
